Vin,Pout,freq_hz,gain_M,vout,I_p_rms,I_s_rms,I_diode_avg,I_diode_rms,Q
30.0,100.0,250000.0,0.32883128791955474,3.2459754550346567,4.880881582548489,6.1011019781856115,15.403690105680777,34.21839597760398,0.5820450667523505
36.0,0.0,35000.0,1.2544012790307804,17.363378418043236,10.717588975035532,13.396986218794416,0.0,0.0,0.0
36.0,0.0,40000.0,1.1226900523182963,15.466736753383469,8.393218651175907,10.491523313969884,0.0,0.0,0.0
36.0,0.0,45000.0,1.0472980423780889,14.38109181024448,6.959634491363138,8.699543114203923,0.0,0.0,0.0
36.0,0.0,50000.0,0.9992976310939664,13.689885887753116,5.976590599020198,7.470738248775247,0.0,0.0,0.0
36.0,0.0,60000.0,0.9429978175223029,12.879168572321163,4.699894302203145,5.874867877753931,0.0,0.0,0.0
36.0,0.0,70000.0,0.9120158440423873,12.433028154210376,3.8961260318224564,4.87015753977807,0.0,0.0,0.0
36.0,0.0,80000.0,0.8929740586421728,12.158826444447289,3.337932187309891,4.172415234137364,0.0,0.0,0.0
36.0,0.0,100000.0,0.8715739082464427,11.850664278748775,2.6063508329717853,3.2579385412147315,0.0,0.0,0.0
36.0,0.0,120000.0,0.8603735302130553,11.689378835067997,2.1440477259212254,2.680059657401532,0.0,0.0,0.0
36.0,0.0,140000.0,0.8537581030070033,11.594116683300847,1.8236246616403888,2.279530827050486,0.0,0.0,0.0
36.0,0.0,150000.0,0.8514214722921452,11.56046920100689,1.6973913839645232,2.121739229955654,0.0,0.0,0.0
36.0,0.0,170000.0,0.8479479934001266,11.510451104961824,1.4915882351420393,1.8644852939275491,0.0,0.0,0.0
36.0,0.0,200000.0,0.8445865195091046,11.462045880931107,1.2628239314025382,1.5785299142531728,0.0,0.0,0.0
36.0,0.0,250000.0,0.8414599266728824,11.417022944089508,1.0065192452622715,1.2581490565778395,0.0,0.0,0.0
36.0,5.0,35000.0,1.2539624598011874,17.357059421137098,10.77162456823693,13.464530710296163,0.14403361418210894,0.3199622434854883,0.029102253337617522
36.0,5.0,40000.0,1.1225706997604152,15.465018076549978,8.45139801039741,10.564247512996763,0.16165516183849907,0.35910748019874844,0.029102253337617522
36.0,5.0,45000.0,1.0472770978271926,14.380790208711574,7.021436112246608,8.77679514030826,0.17384302000911978,0.38618209375822077,0.029102253337617522
36.0,5.0,50000.0,0.9992976256531028,13.68988580940468,6.0421928466265875,7.552741058283234,0.1826165707154803,0.40567202312839906,0.029102253337617522
36.0,5.0,60000.0,0.9429491247001008,12.878467395681453,4.773758732486252,5.967198415607815,0.19412247771332847,0.4312317220727873,0.029102253337617522
36.0,5.0,70000.0,0.9118631574988283,12.430829467983129,3.9788487606275527,4.9735609507844405,0.20111288683019948,0.4467605067708338,0.029102253337617522
36.0,5.0,80000.0,0.8926851978557783,12.15466684912321,3.429836842780373,4.287296053475466,0.2056823137180712,0.4569112211494774,0.029102253337617522
36.0,5.0,100000.0,0.870939981370632,11.841535731737102,2.71700256829787,3.3962532103723375,0.2111212647274815,0.46899353247007153,0.029102253337617522
36.0,5.0,120000.0,0.8593091886622376,11.674052316736223,2.2734557808390483,2.8418197260488105,0.21415014531123314,0.47572201340370623,0.029102253337617522
36.0,5.0,140000.0,0.8521825483489736,11.571428696225219,1.9714817547386632,2.464352193423329,0.2160493803859794,0.47994105295827727,0.029102253337617522
36.0,5.0,150000.0,0.8495606022885824,11.533672672955587,1.8543006016063968,2.317875752007996,0.21675662825615433,0.48151216270600183,0.029102253337617522
36.0,5.0,170000.0,0.8454577752781953,11.474591964006013,1.6661841417612016,2.082730177201502,0.2178726710145429,0.48399138637075173,0.029102253337617522
36.0,5.0,200000.0,0.8410070702365546,11.410501811406387,1.462768532562852,1.8284606657035651,0.2190964114742878,0.486709854175419,0.029102253337617522
36.0,5.0,250000.0,0.8356842274364715,11.333852875085192,1.2452432346248659,1.5565540432810823,0.22057812356958167,0.4900013908691411,0.029102253337617522
36.0,10.0,35000.0,1.2526487601353928,17.338142145949657,10.93168404881574,13.664605061019675,0.2883815323412863,0.6406226948595328,0.058204506675235045
36.0,10.0,40000.0,1.1222128703468348,15.459865332994422,8.623436475485798,10.779295594357247,0.3234180823896963,0.7184543400705392,0.058204506675235045
36.0,10.0,45000.0,1.047214271713231,14.379885512670525,7.203631645898712,9.00453955737339,0.3477079143359214,0.772412780032848,0.058204506675235045
36.0,10.0,50000.0,0.9992976093305123,13.689885574359378,6.234859414243618,7.793574267804523,0.365233147701746,0.8113440601869807,0.058204506675235045
36.0,10.0,60000.0,0.9428030914786545,12.876364517292627,4.9887075962772505,6.235884495346563,0.38830836089527665,0.8626042956829328,0.058204506675235045
36.0,10.0,70000.0,0.9114055575782726,12.424240029127127,4.216982456198281,5.271228070247851,0.40243910197147714,0.8939949098984252,0.058204506675235045
36.0,10.0,80000.0,0.8918202945414428,12.142212241396777,3.691196349392927,4.613995436741159,0.4117865756746833,0.9147597756138546,0.058204506675235045
36.0,10.0,100000.0,0.8690464680783777,11.81426914032864,3.0230752435467085,3.7788440544333857,0.423217038702143,0.94015188019383,0.058204506675235045
36.0,10.0,120000.0,0.8561397086786056,11.62841180497192,2.6204476300719066,3.275559537589883,0.4299813322626025,0.95517836241806,0.058204506675235045
36.0,10.0,140000.0,0.8475077110456684,11.504111039057626,2.354906003171211,2.9436325039640137,0.4346272374305578,0.9654989688195652,0.058204506675235045
36.0,10.0,150000.0,0.844050357523833,11.454325148343194,2.2542154573603677,2.8177693217004594,0.4365163320619742,0.9696954819728084,0.058204506675235045
36.0,10.0,170000.0,0.8381167296363803,11.368880906763877,2.0957196176136237,2.6196495220170295,0.43979702496709827,0.9769833492395649,0.058204506675235045
36.0,10.0,200000.0,0.8305357556448091,11.259714881285252,1.9288984994483829,2.4111231243104787,0.44406097780597353,0.9864554708980402,0.058204506675235045
36.0,10.0,250000.0,0.819045566121344,11.094256152147356,1.7545684275134248,2.193210534391781,0.4506836629179706,1.001167378242484,0.058204506675235045
36.0,25.0,35000.0,1.2435670358233217,17.207365315855835,11.975681815313663,14.96960226914208,0.7264331157357249,1.6137286478077368,0.14551126668808761
36.0,25.0,40000.0,1.1197176091002725,15.423933571043925,9.737657041858718,12.172071302323397,0.810428801603946,1.8003201476191515,0.14551126668808761
36.0,25.0,45000.0,1.0467748052784065,14.373557196009054,8.367623145144783,10.45952893143098,0.8696525035201959,1.931882135008293,0.14551126668808761
36.0,25.0,50000.0,0.9992974950724008,13.689883929042573,7.445207198260056,9.30650899782507,0.9130829789931032,2.028360394245636,0.14551126668808761
36.0,25.0,60000.0,0.9417827551457293,12.861671674098503,6.28807637246037,7.860095465575463,0.9718798859694999,2.1589742816565947,0.14551126668808761
36.0,25.0,70000.0,0.908221532229133,12.378390064099518,5.5978534436073595,6.997316804509199,1.0098243741933115,2.243265741319956,0.14551126668808761
36.0,25.0,80000.0,0.8858355536645753,12.056031972769887,5.143327239701564,6.429159049626954,1.0368253856851801,2.303246907955077,0.14551126668808761
36.0,25.0,100000.0,0.8561288966173861,11.628256111290362,4.585021865756075,5.731277332195094,1.074967723480327,2.3879778788608426,0.14551126668808761
36.0,25.0,120000.0,0.8348938058881484,11.322470804789338,4.252983365431816,5.31622920678977,1.1039993138876167,2.452469857704917,0.14551126668808761
36.0,25.0,140000.0,0.8168053897634036,11.06199761259301,4.026584774646093,5.033230968307616,1.1299948199021452,2.5102173527752885,0.14551126668808761
36.0,25.0,150000.0,0.8082647602632381,10.93901254779063,3.9359786980077582,4.9199733725096975,1.1426991189003293,2.538439209405435,0.14551126668808761
36.0,25.0,170000.0,0.7915808431156982,10.698764140866054,3.7825214755653147,4.728151844456644,1.1683592455556402,2.595441678859367,0.14551126668808761
36.0,25.0,200000.0,0.7667736340779098,10.341540330721902,3.594428814589213,4.493036018236516,1.2087174250885917,2.6850950124904083,0.14551126668808761
36.0,25.0,250000.0,0.7250836830385419,9.741205035755003,3.3361732508402917,4.1702165635503645,1.2832087974864368,2.850573236223602,0.14551126668808761
36.0,50.0,35000.0,1.2126746613434114,16.762515123345125,14.948720742868229,18.685900928585287,1.491422964635095,3.3131088215774156,0.29102253337617523
36.0,50.0,40000.0,1.1109399660617938,15.297535511289832,12.900651290143076,16.125814112678846,1.6342501693524156,3.6303910970491335,0.29102253337617523
36.0,50.0,45000.0,1.0452097869060717,14.351020931447431,11.597456863790601,14.49682107973825,1.742036341485464,3.8698317696187945,0.29102253337617523
36.0,50.0,50000.0,0.9992970870080368,13.68987805291573,10.703526098514251,13.379407623142814,1.8261667418341532,4.056722529763606,0.29102253337617523
36.0,50.0,60000.0,0.9381655569131298,12.80958401954907,9.558107820258908,11.947634775323635,1.9516636888322672,4.335506652068049,0.29102253337617523
36.0,50.0,70000.0,0.8971165786159635,12.218478732069876,8.8449856032022,11.056232004002752,2.0460812305858034,4.545249694727869,0.29102253337617523
36.0,50.0,80000.0,0.8654053106265565,11.761836473022413,8.342499952302584,10.428124940378229,2.1255184135012724,4.721714747043121,0.29102253337617523
36.0,50.0,100000.0,0.8142969113975871,11.025875524125254,7.634410344529634,9.543012930662043,2.267393636477988,5.036882250798452,0.29102253337617523
36.0,50.0,120000.0,0.7701968294656459,10.390834344305302,7.107831083797483,8.884788854746853,2.405966563570639,5.344713897533754,0.29102253337617523
36.0,50.0,140000.0,0.7293851968186622,9.803146834188738,6.665771382033104,8.33221422754138,2.5502015243525507,5.665123420705702,0.29102253337617523
36.0,50.0,150000.0,0.7098734107053339,9.52217711415681,6.4645761169727285,8.08072014621591,2.625450010043607,5.832283527305226,0.29102253337617523
36.0,50.0,170000.0,0.6724772543140461,8.983672462122264,6.091438176743567,7.614297720929458,2.782826300202635,6.18188574451433,0.29102253337617523
36.0,50.0,200000.0,0.620442669533467,8.234374441281927,5.5906137170687495,6.988267146335937,3.0360533369318095,6.744414784996554,0.29102253337617523
36.0,50.0,250000.0,0.5446319749621877,7.142700439455504,4.88312393348712,6.1039049168589,3.5000767863513786,7.775215718162352,0.29102253337617523
36.0,75.0,35000.0,1.1659377727135092,16.08950392707453,18.459140786091503,23.073925982614377,2.33071200765221,5.177540306279417,0.43653380006426284
36.0,75.0,40000.0,1.096758381861636,15.09332069880756,16.760796838084435,20.950996047605543,2.484542715836063,5.519266220656847,0.43653380006426284
36.0,75.0,45000.0,1.0426169496629534,14.31368407514653,15.528105768785663,19.410132210982077,2.619870593980265,5.819889181088872,0.43653380006426284
36.0,75.0,50000.0,0.9992964069018739,13.689868259386984,14.598716524324862,18.248395655406078,2.73925207237014,6.08508814782412,0.43653380006426284
36.0,75.0,60000.0,0.9322284197462933,12.724089244346624,13.26561575627182,16.582019695339774,2.9471657483588807,6.546956209654201,0.43653380006426284
36.0,75.0,70000.0,0.8794804243072537,11.964518110024454,12.309672830320082,15.387091037900102,3.1342674778168194,6.9625917504085,0.43653380006426284
36.0,75.0,80000.0,0.8342865534629029,11.313726369865803,11.548933345282737,14.43616668160342,3.314557801210531,7.363096151268988,0.43653380006426284
36.0,75.0,100000.0,0.7564165560470341,10.192398407077292,10.332643107126193,12.915803883907742,3.679212536860916,8.173155302938861,0.43653380006426284
36.0,75.0,120000.0,0.6893549964825846,9.226711949349218,9.347382408782616,11.68422801097827,4.064286411655559,9.028574377066684,0.43653380006426284
36.0,75.0,140000.0,0.63064248555517,8.38125179199445,8.51286447179272,10.641080589740902,4.474271974005006,9.939333306993497,0.43653380006426284
36.0,75.0,150000.0,0.6040492995439611,7.998309913433039,8.140722650797887,10.175903313497358,4.688490494350478,10.41520721153371,0.43653380006426284
36.0,75.0,170000.0,0.5558211221181211,7.303824158500944,7.472583653593393,9.34072956699174,5.134296662434519,11.405539520486885,0.43653380006426284
36.0,75.0,200000.0,0.4943125959379359,6.418101381506276,6.629844957170801,8.2873061964635,5.842849430215615,12.979548021866643,0.43653380006426284
36.0,75.0,250000.0,0.41451473084609436,5.269012124183758,5.547125179253885,6.933906474067356,7.117083642279388,15.810184741864546,0.43653380006426284
36.0,100.0,35000.0,1.108742035131011,15.26588530588656,21.86294974846739,27.328687185584236,3.275276801714204,7.27583571004097,0.5820450667523505
36.0,100.0,40000.0,1.0777865840037708,14.820126809654301,20.779707300695883,25.974634125869855,3.3737902949270593,7.4946776691278565,0.5820450667523505
36.0,100.0,45000.0,1.0390191819107382,14.261876219514631,19.71366521862365,24.64208152327956,3.5058500880539567,7.788040769977965,0.5820450667523505
36.0,100.0,50000.0,0.9992954547555795,13.689854548480344,18.73771458603139,23.422143232539238,3.6523397544461345,8.113458989693124,0.5820450667523505
36.0,100.0,60000.0,0.9241026549812968,12.607078231730675,17.056329822216753,21.32041227777094,3.966025995948476,8.810294614846011,0.5820450667523505
36.0,100.0,70000.0,0.8564503639262628,11.632885240538187,15.654012038883904,19.56751504860488,4.298159825883986,9.548110477948846,0.5820450667523505
36.0,100.0,80000.0,0.7958685227875818,10.760506728141179,14.453286692053272,18.06660836506659,4.64662132213891,10.322197296106916,0.5820450667523505
36.0,100.0,100000.0,0.6928381694451085,9.276869640009563,12.485893585369189,15.607366981711486,5.389749122307216,11.973012208226377,0.5820450667523505
36.0,100.0,120000.0,0.6096736938541232,8.079301191499376,10.940838401686669,13.676048002108336,6.188654045056202,13.747732733472477,0.5820450667523505
36.0,100.0,140000.0,0.5420883667136867,7.106072480677088,9.70307624552411,12.128845306905138,7.036235576819764,15.630585496557709,0.5820450667523505
36.0,100.0,150000.0,0.5130318605121233,6.687658791374576,9.17454992713777,11.468187408922212,7.476457989227503,16.60851381909834,0.5820450667523505
36.0,100.0,170000.0,0.462607557938516,5.9615488343146295,8.261420052581038,10.326775065726297,8.387082181093675,18.63141216165657,0.5820450667523505
36.0,100.0,200000.0,0.4020854582936571,5.090030599428663,7.170920589915737,8.963650737394671,9.823123657765892,21.82149424925394,0.5820450667523505
36.0,100.0,250000.0,0.32883128791955474,4.035170546041589,5.857057899058186,7.321322373822733,12.391050001355921,27.52599231844571,0.5820450667523505
